1015230,5.05192E+12,0,0,0,0,0,0,0,0
1015230,5.00472E+12,0,0,0,0,0,0,0,0
1015230,4.14001E+14,0,0,0,0,0,0,0,0
1015229,6.88001E+14,0,0,0,0,0,0,0,0
1015229,1.092E+15,0,0,0,0,0,0,0,0
1015229,5.03342E+12,0,0,0,0,0,0,0,0
1015229,5.03062E+12,0,0,0,0,0,0,0,0
1015229,5.03001E+14,0,0,0,0,0,0,0,0
1015229,5.03312E+12,0,0,0,0,0,0,0,0
1015229,5.05192E+12,0,0,0,0,0,0,0,0
1015229,7.74001E+14,0,0,0,0,0,0,0,0
1015229,5.06902E+12,0,0,0,0,0,0,0,0
1015229,5.00472E+12,0,0,0,0,0,0,0,0
1015229,4.14001E+14,0,0,0,0,0,0,0,0
1015229,8.60005E+13,0,0,0,0,0,0,0,0
1030814,5.03342E+12,0,0,0,0,0,0,0,0
1030814,5.03001E+14,0,0,0,0,0,0,0,0
1030814,5.03312E+12,0,0,0,0,0,0,0,0
1030814,5.05192E+12,0,0,0,0,0,0,0,0
1030814,5.06902E+12,0,0,0,0,0,0,0,0
1030814,5.00472E+12,0,0,0,0,0,0,0,0
1030814,4.14001E+14,0,0,0,0,0,0,0,0
1030814,8.60005E+13,0,0,0,0,0,0,0,0
1000014,6.88001E+14,0,0,0,0,0,0,0,0
1000014,1.092E+15,0,0,0,0,0,0,0,0
1000014,5.03342E+12,0,0,0,0,0,0,0,0
1000014,5.03062E+12,0,0,0,0,0,0,0,0
1000014,5.03001E+14,0,0,0,0,0,0,0,0
1000014,5.03312E+12,0,0,0,0,0,0,0,0
1000014,5.05192E+12,0,0,0,0,0,0,0,0
1000014,7.74001E+14,0,0,0,0,0,0,0,0
1000014,5.06902E+12,0,0,0,0,0,0,0,0
1000014,5.00472E+12,0,0,0,0,0,0,0,0
1000014,4.14001E+14,0,0,0,0,0,0,0,0
1000014,8.60005E+13,0,0,0,0,0,0,0,0
1007927,5.03312E+12,0,0,0,0,0,0,0,0
1015226,1.092E+15,0,0,0,0,0,0,18,0
1015226,5.03062E+12,0,0,0,0,0,0,13,0
1022880,6.88001E+14,0,0,0,0,0,0,75,0
1022880,1.092E+15,0,0,0,0,0,0,88,1
1022880,5.03342E+12,0,0,0,0,0,0,23,0
1022880,5.03062E+12,0,0,0,0,0,0,46,2
1022880,5.03001E+14,0,0,0,0,0,0,57,0
1022880,5.03312E+12,10,1,0,0,0,0,75,0
1022880,5.00472E+12,0,0,0,0,0,0,46,2
1022880,4.14001E+14,0,0,0,0,0,0,59,0
1022880,8.60005E+13,0,0,0,0,0,0,65,1
1022864,5.03001E+14,0,0,0,0,0,0,0,0
1022864,5.03312E+12,0,0,0,0,0,0,0,0
1007936,6.88001E+14,0,0,0,0,0,0,0,0
1007936,1.092E+15,0,0,0,0,0,0,0,0
1007936,5.03342E+12,0,0,0,0,0,0,0,0
1007936,5.03062E+12,0,0,0,0,0,0,0,0
1007936,5.03001E+14,0,0,0,0,0,0,0,0
1007936,5.03312E+12,0,0,0,0,0,0,0,0
1007936,7.74001E+14,0,0,0,0,0,0,0,0
1007936,5.06902E+12,0,0,0,0,0,0,0,0
1007936,5.00472E+12,0,0,0,0,0,0,0,0
1007936,8.60005E+13,0,0,0,0,0,0,0,0
1007914,6.88001E+14,0,0,0,0,0,0,0,0
1007914,1.092E+15,0,0,0,0,0,0,0,0
1007914,5.03342E+12,0,0,0,0,0,0,0,0
1007914,5.03062E+12,0,0,0,0,0,0,0,0
1007914,5.03001E+14,0,0,0,0,0,0,0,0
1007914,5.03312E+12,0,0,0,0,0,0,0,0
1007914,5.05192E+12,0,0,0,0,0,0,0,0
1007914,7.74001E+14,0,0,0,0,0,0,0,0
1007914,5.06902E+12,0,0,0,0,0,0,0,0
1007914,5.00472E+12,0,0,0,0,0,0,0,0
1007914,4.14001E+14,0,0,0,0,0,0,0,0
1007914,8.60005E+13,0,0,0,0,0,0,0,0
1007921,6.88001E+14,0,0,0,0,0,0,0,0
1007921,1.092E+15,0,0,0,0,0,0,0,0
1007921,5.03342E+12,0,0,0,0,0,0,0,0
1007921,5.03062E+12,0,0,0,0,0,0,0,0
1007921,5.03001E+14,0,0,0,0,0,0,0,0
1007921,5.03312E+12,0,0,0,0,0,0,0,0
1007921,5.05192E+12,0,0,0,0,0,0,0,0
1007921,7.74001E+14,0,0,0,0,0,0,0,0
1007921,5.06902E+12,0,0,0,0,0,0,0,0
1007921,5.00472E+12,0,0,0,0,0,0,0,0
1007921,4.14001E+14,0,0,0,0,0,0,0,0
1007921,8.60005E+13,0,0,0,0,0,0,0,0
1015212,5.03342E+12,-4,0,0,0,0,0,0,0
1015212,5.00472E+12,0,0,0,0,0,0,0,0
1030829,5.03062E+12,0,0,0,0,0,0,0,0
1022879,5.05192E+12,0,0,0,0,0,0,9,0
1022879,5.00472E+12,0,0,0,0,0,0,17,0
1022879,4.14001E+14,0,0,0,0,0,0,1,0
1030817,6.88001E+14,0,0,0,0,0,0,0,0
1030817,1.092E+15,0,0,0,0,0,0,0,0
1030817,5.03342E+12,0,0,0,0,0,0,0,0
1030817,5.03062E+12,0,0,0,0,0,0,0,0
1030817,5.03001E+14,0,0,0,0,0,0,0,0
1030817,7.74001E+14,0,0,0,0,0,0,0,0
1030817,5.06902E+12,0,0,0,0,0,0,0,0
1030817,5.00472E+12,0,0,0,0,0,0,0,0
1022859,6.88001E+14,-4,0,35,12,111,0,0,0
1022859,1.092E+15,-4,1,21,14,165,1,0,0
1022859,5.03342E+12,-31,0,19,4,57,0,0,0
1022859,5.03062E+12,2,0,27,15,175,2,0,0
1022859,5.03001E+14,-2,0,26,14,128,0,0,0
1022859,5.03312E+12,-59,0,33,16,133,0,0,0
1022859,5.05192E+12,16,0,29,16,159,0,0,0
1022859,7.74001E+14,6,0,24,12,120,0,0,0
1022859,5.06902E+12,-26,0,26,15,134,0,0,0
1022859,5.00472E+12,-2,0,39,18,178,4,0,0
1022859,4.14001E+14,-21,0,33,17,200,0,13,0
1022859,8.60005E+13,0,0,24,13,193,3,0,0
1030821,5.03342E+12,0,0,0,0,0,0,0,0
1030821,5.03312E+12,0,0,0,0,0,0,0,0
1030821,5.05192E+12,0,0,0,0,0,0,0,0
1030821,7.74001E+14,0,0,0,0,0,0,0,0
1030821,5.00472E+12,0,0,0,0,0,0,0,0
1030809,7.74001E+14,18,0,0,0,0,0,0,0
1030809,5.06902E+12,2,0,0,0,0,0,0,0
1007934,6.88001E+14,0,0,0,0,0,0,11,0
1007934,1.092E+15,0,0,0,0,0,0,33,0
1007934,5.03342E+12,8,0,0,0,0,0,15,0
1007934,5.03062E+12,16,0,0,0,0,0,54,0
1007934,5.03312E+12,0,0,0,0,0,0,8,0
1007934,5.05192E+12,0,0,0,0,0,0,14,0
1007934,7.74001E+14,7,0,0,0,0,0,8,0
1007934,5.06902E+12,0,0,1,0,0,0,3,0
1007934,5.00472E+12,3,0,0,0,0,0,0,0
1007934,4.14001E+14,0,0,0,0,0,0,21,0
1007934,8.60005E+13,10,0,0,0,0,0,15,1
1015210,6.88001E+14,0,0,0,0,0,0,0,0
1015210,1.092E+15,0,0,0,0,0,0,0,0
1015210,5.03001E+14,0,0,0,0,0,0,0,0
1015210,4.14001E+14,0,0,0,0,0,0,0,0
1007919,6.88001E+14,0,0,0,0,0,0,0,0
1007919,5.03342E+12,0,0,0,0,0,0,0,0
1015227,5.03342E+12,0,0,0,0,0,0,0,0
1015227,5.03062E+12,0,0,0,0,0,0,0,0
1015227,5.03312E+12,0,0,0,0,0,0,0,0
1015227,5.05192E+12,0,0,0,0,0,0,0,0
1015227,7.74001E+14,0,0,0,0,0,0,0,0
1015208,6.88001E+14,0,0,0,0,0,0,0,0
1015208,1.092E+15,0,0,0,0,0,0,0,0
1015208,5.03062E+12,0,0,0,0,0,0,0,0
1015208,5.03001E+14,0,0,0,0,0,0,0,0
1015208,5.05192E+12,0,0,0,0,0,0,0,0
1015208,7.74001E+14,0,0,0,0,0,0,0,0
1015208,5.06902E+12,0,0,0,0,0,0,0,0
1015208,5.00472E+12,0,0,0,0,0,0,0,0
1015208,4.14001E+14,0,0,0,0,0,0,0,0
1015208,8.60005E+13,0,0,0,0,0,0,0,0
1007915,5.03342E+12,19,0,5,2,48,1,0,0
1007915,5.03001E+14,0,0,1,0,0,0,0,0
1007915,5.05192E+12,5,0,5,5,47,1,0,0
1015211,6.88001E+14,0,0,0,0,0,0,0,0
1015211,1.092E+15,0,0,0,0,0,0,0,0
1015211,5.03342E+12,0,0,0,0,0,0,0,0
1015211,5.03062E+12,0,0,0,0,0,0,0,0
1015211,5.03001E+14,0,0,0,0,0,0,0,0
1015211,5.03312E+12,0,0,0,0,0,0,0,0
1015211,5.05192E+12,0,0,0,0,0,0,0,0
1015211,7.74001E+14,0,0,0,0,0,0,0,0
1015211,5.06902E+12,0,0,0,0,0,0,0,0
1015211,5.00472E+12,0,0,0,0,0,0,0,0
1015211,4.14001E+14,0,0,0,0,0,0,0,0
1015211,8.60005E+13,0,0,0,0,0,0,0,0
1030819,1.092E+15,0,0,0,0,0,0,7,0
1030819,5.03342E+12,0,0,0,0,0,0,30,1
1030819,5.03062E+12,0,0,0,0,0,0,7,0
1030819,5.03312E+12,7,0,0,0,0,0,0,0
1030819,5.05192E+12,0,0,0,0,0,0,54,0
1030819,7.74001E+14,0,0,0,0,0,0,73,0
1030819,5.06902E+12,0,0,0,0,0,0,50,0
1030818,5.03001E+14,0,0,0,0,0,0,8,0
1030818,5.05192E+12,0,0,0,0,0,0,0,0
1030818,7.74001E+14,0,0,0,0,0,0,11,0
1030818,5.06902E+12,0,0,0,0,0,0,31,0
1030818,8.60005E+13,0,0,0,0,0,0,4,0
1007918,6.88001E+14,0,0,0,0,0,0,0,0
1007918,1.092E+15,0,0,0,0,0,0,0,0
1007918,5.03342E+12,0,0,0,0,0,0,0,0
1007918,5.03062E+12,0,0,0,0,0,0,0,0
1007918,5.03001E+14,0,0,0,0,0,0,0,0
1007918,5.03312E+12,0,0,0,0,0,0,0,0
1007918,5.05192E+12,0,0,0,0,0,0,0,0
1007918,7.74001E+14,0,0,0,0,0,0,0,0
1007918,5.00472E+12,0,0,0,0,0,0,0,0
1007918,8.60005E+13,0,0,0,0,0,0,0,0
1022868,5.03342E+12,0,0,0,0,0,0,0,0
1022868,7.74001E+14,0,0,0,0,0,0,0,0
1022868,5.06902E+12,0,0,0,0,0,0,0,0
1022868,5.00472E+12,0,0,0,0,0,0,0,0
1007937,5.03342E+12,0,0,0,0,0,0,0,0
1007937,7.74001E+14,0,0,0,0,0,0,0,0
1015219,5.05192E+12,0,0,0,0,0,0,0,0
1015219,5.06902E+12,0,0,0,0,0,0,0,0
1015219,4.14001E+14,0,0,0,0,0,0,0,0
66540,6.88001E+14,0,0,0,0,0,0,0,0
66540,1.092E+15,-1,0,0,0,0,0,0,0
66540,5.03342E+12,0,0,0,0,0,0,0,0
66540,5.03062E+12,0,0,0,0,0,0,0,0
66540,5.03001E+14,0,0,0,0,0,0,0,0
66540,5.03312E+12,0,0,0,0,0,0,0,0
66540,5.05192E+12,-10,0,0,0,0,0,0,0
66540,7.74001E+14,-1,0,0,0,0,0,0,0
66540,5.00472E+12,-2,0,0,0,0,0,0,0
66540,4.14001E+14,0,0,0,0,0,0,0,0
66540,8.60005E+13,-4,0,0,0,0,0,0,0
1007907,6.88001E+14,0,0,0,0,0,0,0,0
1007907,1.092E+15,0,0,0,0,0,0,0,0
1007907,5.03342E+12,0,0,0,0,0,0,0,0
1007907,5.03062E+12,0,0,0,0,0,0,0,0
1007907,5.03001E+14,0,0,0,0,0,0,0,0
1007907,5.03312E+12,0,0,0,0,0,0,0,0
1007907,5.05192E+12,0,0,0,0,0,0,0,0
1007907,7.74001E+14,0,0,0,0,0,0,0,0
1007907,5.06902E+12,0,0,0,0,0,0,0,0
1007907,5.00472E+12,0,0,0,0,0,0,0,0
1007907,4.14001E+14,0,0,0,0,0,0,0,0
1007907,8.60005E+13,0,0,0,0,0,0,0,0
1015209,6.88001E+14,0,0,0,0,0,0,0,0
1015209,1.092E+15,0,0,0,0,0,0,0,0
1015209,5.03342E+12,0,0,0,0,0,0,0,0
1015209,5.03062E+12,0,0,0,0,0,0,0,0
1015209,5.03001E+14,0,0,0,0,0,0,0,0
1015209,5.03312E+12,0,0,0,0,0,0,0,0
1015209,5.05192E+12,0,0,0,0,0,0,0,0
1015209,7.74001E+14,0,0,0,0,0,0,0,0
1015209,5.06902E+12,0,0,0,0,0,0,0,0
1015209,5.00472E+12,0,0,0,0,0,0,0,0
1015209,4.14001E+14,0,0,0,0,0,0,0,0
1015209,8.60005E+13,0,0,0,0,0,0,0,0
1015218,6.88001E+14,0,0,0,0,0,0,0,0
1015218,1.092E+15,0,0,0,0,0,0,0,0
1015218,5.03342E+12,0,0,0,0,0,0,0,0
1015218,5.03062E+12,0,0,0,0,0,0,0,0
1015218,5.03001E+14,0,0,0,0,0,0,0,0
1015218,5.03312E+12,0,0,0,0,0,0,0,0
1015218,5.05192E+12,0,0,0,0,0,0,0,0
1015218,7.74001E+14,0,0,0,0,0,0,0,0
1015218,5.06902E+12,0,0,0,0,0,0,0,0
1015218,5.00472E+12,0,0,0,0,0,0,0,0
1015218,4.14001E+14,0,0,0,0,0,0,0,0
1015218,8.60005E+13,0,0,0,0,0,0,0,0
1022857,6.88001E+14,0,0,0,0,0,0,0,0
1022857,1.092E+15,0,0,0,0,0,0,0,0
1022857,5.03342E+12,0,0,0,0,0,0,0,0
1022857,5.03062E+12,0,0,0,0,0,0,0,0
1030825,8.60005E+13,0,0,0,0,0,0,0,0
1000021,5.05192E+12,0,0,0,0,0,0,0,0
1000070,6.30001E+14,0,0,0,0,0,0,9,0
1000070,8.01932E+12,0,0,0,0,0,0,28,0
1000070,4.33001E+14,0,0,0,0,0,0,32,0
1000070,8.06942E+12,0,0,0,0,0,0,3,0
1000070,2.54001E+14,0,0,0,0,0,0,11,0
1000070,8.04162E+12,0,0,0,0,0,0,7,0
1022900,6.30001E+14,0,0,0,0,0,0,0,0
1022900,2.54001E+14,0,0,0,0,0,0,0,0
1022900,3.70008E+13,0,0,0,0,0,0,0,0
1015245,6.30001E+14,0,0,0,0,0,0,0,0
1015245,5.39001E+14,0,0,0,0,0,0,0,0
1015245,8.01932E+12,0,0,0,0,0,0,0,0
1015245,8.00312E+12,0,0,0,0,0,0,0,0
1015245,2.35001E+14,0,0,0,0,0,0,0,0
1015245,8.06482E+12,0,0,0,0,0,0,0,0
1015245,4.33001E+14,0,0,0,0,0,0,0,0
1015245,8.06942E+12,0,0,0,0,0,0,0,0
1015245,8.03652E+12,0,0,0,0,0,0,0,0
1015245,4.30001E+14,0,0,0,0,0,0,0,0
1015245,2.54001E+14,0,0,0,0,0,0,0,0
1015245,3.70008E+13,0,0,0,0,0,0,0,0
1022908,4.33001E+14,0,0,0,0,0,0,18,0
1022908,8.06942E+12,0,0,0,0,0,0,0,0
1022908,2.54001E+14,0,0,0,0,0,0,8,0
1015267,6.30001E+14,0,0,0,0,0,0,0,0
1015267,8.04162E+12,0,0,0,0,0,0,0,0
1030859,8.01932E+12,0,0,0,0,0,0,0,0
1030859,2.35001E+14,0,0,0,0,0,0,0,0
1030859,8.06482E+12,0,0,0,0,0,0,0,0
1030859,4.33001E+14,0,0,0,0,0,0,0,0
1030859,8.04162E+12,0,0,0,0,0,0,0,0
1015264,2.54001E+14,0,0,0,0,0,0,0,0
1007970,6.30001E+14,0,0,0,0,0,0,0,0
1007970,5.39001E+14,0,0,0,0,0,0,0,0
1007970,8.01932E+12,0,0,0,0,0,0,0,0
1007970,8.00312E+12,0,0,0,0,0,0,0,0
1007970,2.35001E+14,0,0,0,0,0,0,0,0
1007970,8.06482E+12,0,0,0,0,0,0,0,0
1007970,4.33001E+14,0,0,0,0,0,0,0,0
1007970,8.03652E+12,0,0,0,0,0,0,0,0
1007970,4.30001E+14,0,0,0,0,0,0,0,0
1007970,2.54001E+14,0,0,0,0,0,0,0,0
1007970,3.70008E+13,0,0,0,0,0,0,0,0
1007970,8.04162E+12,0,0,0,0,0,0,0,0
1015254,8.01932E+12,0,0,0,0,0,0,0,0
1015254,8.00312E+12,0,0,0,0,0,0,0,0
1015254,2.35001E+14,0,0,0,0,0,0,0,0
1015254,8.06482E+12,0,0,0,0,0,0,0,0
1015254,4.33001E+14,0,0,0,0,0,0,0,0
1015254,8.06942E+12,0,0,0,0,0,0,0,0
1015254,8.03652E+12,0,0,0,0,0,0,0,0
1015254,4.30001E+14,0,0,0,0,0,0,0,0
1015254,2.54001E+14,0,0,0,0,0,0,0,0
1015254,3.70008E+13,0,0,0,0,0,0,0,0
1015254,8.04162E+12,0,0,0,0,0,0,0,0
1007968,6.30001E+14,0,0,0,0,0,0,0,0
1007968,5.39001E+14,0,0,0,0,0,0,0,0
1007968,8.01932E+12,0,0,0,0,0,0,0,0
1007968,8.06482E+12,0,0,0,0,0,0,0,0
1007968,4.33001E+14,0,0,0,0,0,0,0,0
1007968,8.03652E+12,0,0,0,0,0,0,0,0
1007968,4.30001E+14,0,0,0,0,0,0,0,0
1007968,2.54001E+14,0,0,0,0,0,0,0,0
1007968,3.70008E+13,0,0,0,0,0,0,0,0
1007968,8.04162E+12,0,0,0,0,0,0,0,0
1007954,2.54001E+14,0,0,0,0,0,0,0,0
1000072,6.30001E+14,0,0,0,0,0,0,19,0
1000072,5.39001E+14,0,0,0,0,0,0,18,1
1000072,8.01932E+12,0,0,0,0,0,0,39,1
1000072,8.00312E+12,0,0,0,0,0,0,18,0
1000072,8.06482E+12,0,0,0,0,0,0,29,0
1000072,4.33001E+14,0,0,0,0,0,0,7,1
1000072,8.06942E+12,0,0,0,0,0,0,11,0
1000072,8.03652E+12,0,0,0,0,0,0,35,0
1000072,2.54001E+14,0,0,0,0,0,0,7,0
1000072,3.70008E+13,0,0,0,0,0,0,26,0
1000072,8.04162E+12,0,0,0,0,0,0,55,0
1022909,8.00312E+12,0,0,0,0,0,0,0,0
1022909,8.04162E+12,0,0,0,0,0,0,0,0
1030863,6.30001E+14,0,0,0,0,0,0,0,0
1030863,5.39001E+14,0,0,0,0,0,0,0,0
1030863,8.01932E+12,0,0,0,0,0,0,0,0
1030863,8.00312E+12,0,0,0,0,0,0,0,0
1030863,2.35001E+14,0,0,0,0,0,0,0,0
1030863,8.06482E+12,0,0,0,0,0,0,0,0
1030863,4.33001E+14,0,0,0,0,0,0,0,0
1030863,8.06942E+12,0,0,0,0,0,0,0,0
1030863,8.03652E+12,0,0,0,0,0,0,0,0
1030863,4.30001E+14,0,0,0,0,0,0,0,0
1030863,2.54001E+14,0,0,0,0,0,0,0,0
1030863,3.70008E+13,0,0,0,0,0,0,0,0
1030863,8.04162E+12,0,0,0,0,0,0,0,0
1030866,6.30001E+14,0,0,0,0,0,0,0,0
1030866,8.01932E+12,48,0,0,0,0,0,0,0
1030866,8.06942E+12,3,0,0,0,0,0,0,0
1030866,4.30001E+14,15,0,0,0,0,0,0,0
1030866,2.54001E+14,42,1,0,0,0,0,0,0
1030866,8.04162E+12,3,0,0,0,0,0,0,0
1030839,6.30001E+14,0,0,0,0,0,0,0,0
1030839,8.01932E+12,0,0,0,0,0,0,0,0
1030839,2.35001E+14,0,0,0,0,0,0,0,0
1030839,8.06942E+12,0,0,0,0,0,0,0,0
1030839,4.30001E+14,0,0,0,0,0,0,0,0
1030839,2.54001E+14,0,0,0,0,0,0,0,0
1007959,6.30001E+14,0,0,0,0,0,0,0,0
1007959,5.39001E+14,0,0,0,0,0,0,0,0
1007959,8.01932E+12,0,0,0,0,0,0,0,0
1007959,8.00312E+12,0,0,0,0,0,0,0,0
1007959,2.35001E+14,0,0,0,0,0,0,0,0
1007959,4.33001E+14,0,0,0,0,0,0,0,0
1007959,8.06942E+12,0,0,0,0,0,0,0,0
1007959,8.03652E+12,0,0,0,0,0,0,0,0
1007959,4.30001E+14,0,0,0,0,0,0,0,0
1007959,2.54001E+14,0,0,0,0,0,0,0,0
1007964,6.30001E+14,0,0,0,0,0,0,21,0
1007964,8.01932E+12,0,0,0,0,0,0,18,0
1007964,2.35001E+14,0,0,0,0,0,0,0,0
1007964,8.06942E+12,0,0,0,0,0,0,0,0
1007964,4.30001E+14,0,0,0,0,0,0,0,0
1007964,2.54001E+14,0,0,0,0,0,0,0,0
1007964,3.70008E+13,0,0,0,0,0,0,0,0
1007945,6.30001E+14,66,0,0,0,0,0,0,0
1007945,8.01932E+12,4,0,0,0,0,0,0,0
1007945,8.06942E+12,4,0,0,0,0,0,0,0
1007945,4.30001E+14,6,0,0,0,0,0,0,0
1007945,2.54001E+14,24,1,0,0,0,0,0,0
1007945,8.04162E+12,36,0,0,0,0,0,17,0
1007938,6.30001E+14,0,0,0,0,0,0,66,0
1007938,5.39001E+14,0,0,0,0,0,0,52,0
1007938,8.01932E+12,0,0,0,0,0,0,52,1
1007938,8.00312E+12,1,0,0,0,0,0,27,0
1007938,2.35001E+14,0,0,0,0,0,0,33,0
1007938,8.06482E+12,0,0,0,0,0,0,55,1
1007938,4.33001E+14,0,0,0,0,0,0,4,0
1007938,8.06942E+12,0,0,0,0,0,0,10,0
1007938,8.03652E+12,0,0,0,0,0,0,40,0
1007938,4.30001E+14,0,0,0,0,0,0,55,0
1007938,2.54001E+14,0,0,0,0,0,0,23,0
1007938,3.70008E+13,0,0,0,0,0,0,39,1
1007938,8.04162E+12,6,0,0,0,0,0,0,0
